65152,65201
75996,96320
75991,102704
75916,102567
75832,102388
75764,102273
75786,102296
75755,102269
75817,102379
75834,102433
75803,102383
75768,102340
75723,102277
75739,102315
75769,102384
75800,102453
75839,102531
75834,102547
75840,102566
75780,102510
75764,102491
75773,102520
75752,102512
75682,102369
75585,102171
75564,102123
75580,102135
75565,102124
75537,102110
75540,102135
75527,102102
75484,102065
75507,102102
75528,102140
75580,102231
75614,102300
75624,102332
75627,102345
75641,102383
75645,102412
75684,102493
75698,102529
75712,102556
75730,102545
75719,102461
75678,102344
75657,102315
75645,102282
75591,102218
75610,102245
75665,102328
75648,102301
75639,102295
75610,102243
75598,102247
75621,102307
75608,102296
75621,102345
75662,102415
75658,102404
75640,102398
75641,102423
75635,102422
75628,102438
75648,102482
75646,102485
75617,102395
75552,102213
75500,102087
75497,102065
75480,102024
75446,101979
75463,102007
75495,102057
75469,102014
75462,102000
75515,102073
75545,102129
75574,102186
75596,102234
75601,102242
75605,102268
75585,102239
75547,102198
75574,102252
75579,102276
75589,102308
75583,102311
75613,102364
75533,102269
75451,102155
75368,101976
75234,101728
75100,101476
75006,101327
74991,101295
75003,101308
75097,101446
75153,101524
75124,101469
75058,101371
75004,101296
74908,101171
74783,100991
74681,100861
74581,100728
74577,100732
74686,100886
74677,100876
74540,100692
74437,100578
74443,100612
74508,100718
74481,100706
74421,100637
74302,100479
74042,100092
74045,100008
74188,100146
74390,100392
74524,100557
74575,100613
74477,100478
74329,100280
74126,100004
73954,99739
73799,99534
73714,99415
73686,99386
73605,99286
73601,99301
73781,99585
73872,99719
73881,99741
73824,99671
73795,99656
73757,99618
73770,99658
73805,99725
73824,99766
73839,99808
73748,99699
73699,99629
73657,99526
73574,99322
73580,99281
73640,99343
73670,99366
73589,99229
73584,99235
73542,99181
73503,99127
73450,99055
73421,99012
73433,99049
73398,99016
73426,99058
73411,99047
73351,98978
73284,98914
73306,98941
73334,98998
73351,99044
73387,99106
73450,99227
73478,99291
73495,99317
73495,99336
73470,99331
73407,99254
73420,99277
73382,99159
73360,99052
73380,99048
73386,99035
73381,99033
73375,99038
73423,99115
73434,99137
73406,99080
73375,99033
73368,99039
73367,99063
73360,99060
73368,99094
73386,99123
73377,99139
73401,99181
73397,99191
73409,99222
73406,99241
73409,99268
73430,99309
73418,99306
73438,99347
73423,99358
73458,99407
73457,99363
73421,99238
73389,99140
73399,99122
73357,99064
73345,99041
73336,99013
73332,99024
73409,99132
73412,99131
73402,99116
73380,99103
73373,99095
73358,99099
73336,99084
73350,99127
73363,99164
73390,99213
73383,99212
73372,99218
73366,99230
73359,99230
73349,99248
73348,99254
73377,99315
73361,99314
73339,99305
73295,99214
73213,99006
73143,98845
73139,98818
73132,98804
73124,98765
73091,98723
73046,98677
72991,98595
72917,98477
72843,98379
72757,98266
72741,98241
72793,98342
72821,98397
72824,98400
72850,98457
72962,98643
73138,98907
73239,99065
73308,99169
73343,99252
73395,99332
73408,99385
73354,99332
73230,99177
73182,99138
73292,99296
73292,99225
73262,99115
73276,99105
73321,99151
73299,99123
73305,99145
73316,99183
73348,99240
73393,99296
73374,99265
73365,99267
73322,99230
73280,99194
73268,99183
73320,99276
73348,99336
73358,99357
73376,99406
73365,99401
73361,99422
73333,99404
73352,99441
73379,99514
73423,99586
73439,99625
73379,99479
73319,99315
73268,99177
73265,99159
73268,99143
73256,99136
73249,99126
73251,99141
73245,99128
73192,99046
73186,99042
73191,99060
73214,99112
73229,99147
73237,99172
73222,99164
73227,99185
73232,99209
73225,99200
73192,99180
73176,99168
73184,99196
73194,99223
73190,99241
73177,99241
73140,99200
73053,99034
72979,98834
72910,98665
72895,98604
72867,98551
72872,98550
72867,98550
72876,98561
72818,98474
72777,98412
72790,98434
72776,98412
72718,98340
72686,98324
72698,98349
72740,98423
72785,98496
72821,98560
72819,98573
72826,98591
72860,98666
72919,98769
72938,98803
72964,98855
72976,98881
73004,98942
73024,98991
73009,98965
72943,98768
72873,98612
72883,98592
72846,98520
72818,98495
72825,98519
72823,98510
72810,98488
72792,98471
72795,98468
72808,98490
72795,98482
72771,98464
72751,98449
72757,98473
72697,98395
72645,98339
72671,98392
72750,98503
72835,98647
72876,98720
72887,98764
72924,98833
73026,99009
73124,99131
73074,98990
72988,98794
72929,98633
72873,98542
72805,98427
72768,98355
72733,98311
72757,98349
72795,98388
72768,98329
72776,98355
72836,98449
72843,98469
72852,98492
72847,98506
72842,98499
72829,98494
72814,98481
72784,98464
72803,98499
72804,98520
72842,98599
72882,98666
72890,98695
72923,98760
72887,98726
72829,98609
72714,98354
72671,98200
72690,98193
72700,98190
72699,98162
72636,98071
72618,98045
72646,98070
72604,97995
72594,97970
72516,97863
72498,97836
72535,97899
72666,98097
72764,98245
72823,98336
72832,98348
72838,98371
72803,98338
72798,98335
72801,98376
72812,98392
72808,98405
72839,98463
72946,98645
72987,98687
72919,98502
72880,98365
72874,98308
72872,98293
72835,98220
72804,98171
72828,98229
72889,98282
72839,98219
72813,98162
72830,98202
72876,98272
72962,98410
72946,98391
73006,98483
73066,98589
73149,98721
73229,98832
73244,98858
73283,98940
73300,98965
73322,99012
73279,98988
73273,98992
73276,98982
73234,98825
73149,98601
73173,98587
73280,98717
73324,98735
73275,98634
73228,98580
73230,98579
73276,98623
73399,98795
73528,98975
73596,99082
73534,99015
73491,98948
73444,98897
73406,98848
73322,98727
73306,98724
73353,98799
73400,98875
73445,98944
73539,99101
73607,99206
73569,99162
73473,99035
73255,98656
73057,98281
72967,98085
73000,98109
73077,98190
73198,98339
73348,98559
73504,98782
73617,98929
73650,98974
73678,99010
73702,99068
73688,99056
73633,98996
73555,98901
73499,98850
73488,98851
73530,98912
73546,98950
73527,98944
73524,98969
73585,99070
73610,99121
73658,99203
73648,99210
73649,99192
73589,99032
73542,98872
73517,98802
73497,98759
73476,98700
73439,98648
73460,98689
73455,98690
73460,98690
73468,98688
73513,98773
73540,98821
73569,98880
73595,98930
73617,98981
73659,99039
73661,99059
73676,99094
73690,99134
73717,99182
73720,99219
73753,99277
73779,99349
73775,99342
73786,99380
73795,99401
73758,99282
73683,99096
73654,99011
73641,98969
73645,98966
73624,98906
73623,98920
73647,98957
73645,98943
73636,98929
73652,98957
73682,99021
73706,99050
73702,99070
73714,99092
73713,99113
73705,99105
73718,99147
73722,99169
73756,99241
73761,99253
73780,99299
73812,99372
73843,99429
73864,99468
73870,99519
73910,99592
73935,99606
73859,99439
73822,99307
73833,99281
73816,99262
73799,99227
73777,99192
73780,99211
73804,99243
73797,99216
73787,99216
73798,99227
73816,99283
73841,99334
73838,99338
73871,99391
73872,99417
73876,99423
73904,99481
73909,99517
73921,99547
73960,99613
73958,99634
73964,99671
73954,99669
73994,99746
74005,99771
74030,99830
74054,99877
73987,99721
73932,99561
73898,99467
73873,99429
73853,99384
73830,99348
73859,99402
73867,99419
73855,99393
73865,99414
73872,99440
73895,99480
73937,99557
73941,99559
73932,99574
73944,99604
73965,99658
73970,99675
73982,99707
74000,99751
74008,99776
74018,99809
74007,99818
74028,99859
74064,99940
74089,99981
74098,100027
74139,100077
74081,99955
74036,99813
74002,99716
73981,99672
73946,99623
73913,99582
73929,99611
73957,99657
73952,99646
73950,99647
73964,99672
73969,99689
74008,99766
74025,99802
74027,99820
74039,99847
74047,99879
74073,99920
74092,99973
74128,100038
74152,100093
74161,100115
74174,100156
74209,100225
74226,100260
74226,100277
74254,100330
74218,100238
74132,100029
74103,99928
74087,99879
74050,99829
74035,99802
74035,99809
74048,99819
74038,99810
74048,99804
74042,99790
74062,99833
74073,99863
74096,99924
74110,99936
74094,99938
74109,99970
74096,99964
74113,99995
74113,100013
74134,100057
74138,100071
74154,100119
74182,100172
74204,100228
74210,100253
74187,100179
74136,100021
74071,99863
74058,99817
74032,99764
73998,99693
73983,99682
73997,99706
73975,99667
73983,99660
73998,99698
74012,99714
74032,99755
74029,99763
74038,99792
74044,99808
74037,99813
74078,99892
74095,99919
74128,99971
74127,99985
74158,100047
74167,100072
74183,100127
74191,100154
74195,100181
74213,100200
74148,100048
74114,99896
74078,99808
74061,99758
74039,99701
74013,99657
74027,99690
74006,99665
74021,99670
74020,99667
74046,99702
74086,99763
74076,99768
74093,99809
74095,99830
74107,99842
74132,99885
74133,99915
74146,99939
74154,99969
74177,100019
74173,100031
74204,100096
74231,100143
74247,100188
74257,100218
74241,100173
74183,99996
74141,99870
74162,99853
74145,99813
74149,99809
74138,99792
74150,99820
74135,99781
74117,99752
74167,99820
74176,99831
74193,99871
74211,99917
74196,99903
74211,99936
74201,99932
74227,99985
74288,100093
74286,100098
74302,100136
74353,100222
74412,100317
74448,100388
74463,100427
74517,100523
74536,100559
74512,100484
74471,100340
74399,100147
74394,100123
74447,100188
74469,100182
74455,100169
74461,100173
74418,100109
74424,100097
74415,100083
74401,100077
74404,100089
74394,100093
74404,100110
74395,100105
74400,100115
74378,100104
74393,100142
74432,100219
74445,100237
74445,100253
74457,100300
74491,100353
74485,100365
74503,100422
74524,100459
74510,100439
74438,100267
74386,100092
74380,100049
74364,99989
74354,99939
74326,99889
74346,99931
74357,99929
74361,99921
74365,99916
74379,99950
74410,100006
74409,100014
74422,100046
74405,100030
74414,100050
74452,100123
74463,100152
74470,100171
74481,100216
74494,100239
74512,100291
74529,100328
74568,100403
74583,100441
74589,100475
74635,100556
74615,100496
74546,100296
74474,100108
74451,100043
74415,99970
74391,99922
74398,99937
74398,99934
74398,99934
74411,99936
74427,99972
74446,100016
74469,100048
74470,100070
74488,100112
74489,100107
74468,100105
74511,100175
74533,100226
74535,100239
74544,100276
74572,100339
74588,100378
74601,100411
74624,100455
74617,100478
74660,100555
74641,100504
74562,100295
74513,100145
74491,100082
74468,100038
74441,99983
74436,99991
74455,100037
74438,100004
74444,99998
74444,99997
74495,100082
74511,100132
74529,100175
74538,100203
74533,100210
74565,100268
74592,100323
74601,100345
74639,100410
74640,100432
74651,100475
74665,100508
74681,100559
74731,100645
74733,100661
74743,100701
74776,100755
74748,100668
74694,100493
74654,100373
74632,100304
74617,100277
74574,100193
74597,100241
74626,100274
74612,100256
74631,100252
74638,100265
74658,100313
74673,100349
74677,100368
74706,100413
74687,100399
74686,100394
74697,100438
74729,100493
74759,100556
74752,100564
74777,100626
74824,100707
74832,100735
74843,100768
74855,100809
74864,100839
74863,100819
74781,100617
74740,100470
74724,100393
74684,100327
74666,100271
74662,100269
74657,100270
74668,100276
74660,100256
74672,100263
74671,100272
74679,100294
74691,100325
74693,100345
74705,100377
74747,100438
74750,100465
74756,100485
74772,100524
74770,100552
74794,100592
74810,100635
74839,100693
74876,100767
74876,100793
74908,100856
74917,100872
74862,100758
74809,100587
74774,100455
74749,100388
74706,100317
74686,100272
74706,100307
74698,100293
74675,100258
74676,100251
74693,100271
74720,100314
74728,100338
74743,100383
74795,100453
74791,100464
74791,100472
74795,100509
74821,100552
74836,100591
74866,100651
74890,100703
74907,100742
74914,100771
74914,100797
74932,100844
74957,100900
74960,100912
74918,100783
74853,100589
74809,100484
74801,100448
74782,100403
74776,100372
74814,100437
74807,100425
74785,100380
74781,100368
74800,100400
74838,100459
74840,100475
74849,100510
74874,100555
74867,100548
74877,100580
74903,100630
74909,100667
74929,100706
74934,100731
74963,100789
74993,100853
74986,100857
75025,100927
75028,100968
75039,100980
74981,100842
74918,100654
74861,100527
74827,100456
74821,100434
74801,100384
74844,100454
74818,100409
74819,100415
74842,100426
74850,100451
74865,100483
74860,100490
74884,100529
74885,100543
74894,100563
74932,100632
74941,100653
74983,100736
75025,100805
75030,100834
75068,100908
75113,100983
75120,101019
75141,101067
75160,101119
75185,101151
75153,101039
75074,100841
75050,100758
75044,100714
74991,100622
74952,100571
74975,100594
74961,100568
74946,100542
74956,100556
74974,100577
74985,100609
75014,100663
75016,100671
75024,100696
75024,100712
75039,100748
75053,100769
75062,100813
75086,100854
75083,100872
75092,100911
75105,100948
75136,101008
75143,101035
75149,101080
75158,101103
75120,100990
75051,100795
74991,100652
74953,100584
74907,100499
74922,100517
74936,100525
74932,100517
74914,100484
74890,100427
74834,100359
74835,100363
74803,100332
74804,100338
74768,100286
74729,100234
74755,100289
74789,100328
74816,100375
74825,100398
74800,100374
74703,100254
74616,100137
74612,100164
74573,100123
74578,100139
74587,100121
74493,99909
74462,99780
74444,99701
74453,99666
74446,99625
74427,99577
74405,99539
74352,99447
74309,99355
74265,99280
74228,99227
74175,99150
74132,99108
74130,99106
74182,99175
74188,99198
74189,99200
74183,99224
74313,99433
74409,99579
74300,99449
74223,99377
74157,99308
74105,99268
74118,99301
74097,99202
74005,99013
73973,98929
73934,98878
73891,98806
73883,98792
73932,98875
73862,98779
73787,98668
73771,98650
73730,98598
73666,98516
73581,98428
73574,98447
73644,98558
73709,98670
73687,98658
73679,98665
73690,98707
73746,98808
73804,98909
73809,98944
73789,98947
73785,98911
73739,98784
73753,98773
73806,98827
73758,98776
73745,98775
73780,98845
73783,98842
73787,98846
73788,98856
73819,98918
73852,98983
73859,99005
73849,99015
73821,98989
73809,98979
73814,98996
73803,99004
73839,99063
73922,99201
73959,99267
73920,99189
73873,99072
73857,99014
73909,99074
73901,99068
73883,99047
73858,99005
73789,98919
73734,98845
73711,98821
73716,98830
73730,98878
73746,98912
73716,98900
73747,98945
73781,99020
73845,99119
73886,99193
73912,99256
73950,99291
73895,99182
73860,99085
73854,99051
73843,99026
73891,99072
73932,99124
73957,99179
73953,99164
73933,99135
73936,99146
73941,99174
73962,99214
73963,99236
73958,99240
73921,99206
73913,99202
73889,99188
73894,99223
73911,99262
73920,99276
73859,99173
73770,98970
73685,98837
73707,98846
73716,98832
73684,98770
73699,98801
73701,98816
73716,98844
73713,98826
73722,98843
73706,98842
73712,98853
73757,98942
73776,98977
73776,98973
73780,99011
73780,99028
73763,99023
73823,99122
73838,99163
73853,99213
73873,99258
73891,99303
73876,99257
73852,99159
73816,99071
73765,98984
73710,98888
73705,98886
73728,98924
73723,98907
73702,98896
73685,98863
73702,98907
73766,99008
73777,99030
73767,99040
73796,99096
73816,99143
73837,99186
73845,99226
73855,99260
73867,99282
73887,99333
73884,99353
73903,99395
73939,99456
73906,99404
73815,99222
73731,99073
73709,99026
73729,99067
73783,99147
73852,99256
73882,99307
73877,99302
73872,99293
73873,99315
73893,99340
73894,99379
73941,99456
73940,99462
73927,99471
73931,99482
73914,99469
73900,99463
73905,99492
73904,99508
73907,99537
73924,99557
73894,99471
73851,99369
73836,99329
73822,99304
73802,99278
73776,99260
73783,99282
73767,99259
73728,99215
73733,99209
73723,99208
73716,99214
73712,99233
73725,99262
73719,99269
73725,99295
73732,99323
73734,99327
73743,99352
73744,99378
73738,99401
73752,99410
73731,99333
73698,99242
73671,99183
73672,99172
73654,99126
73633,99111
73629,99104
73635,99120
73625,99110
73621,99104
73653,99165
73711,99269
73749,99333
73742,99333
73746,99355
73765,99393
73737,99370
73754,99418
73785,99470
73793,99497
73773,99482
73761,99487
73781,99519
73740,99435
73689,99314
73677,99257
73704,99271
73706,99273
73680,99232
73680,99232
73677,99229
73690,99248
73686,99245
73715,99306
73753,99358
73769,99392
73813,99461
73795,99464
73850,99560
73868,99593
73883,99633
73899,99669
73925,99711
73942,99756
73967,99817
73970,99829
73946,99815
73941,99821
73902,99722
73855,99596
73836,99531
73838,99540
73883,99602
73878,99601
73846,99563
73845,99555
73811,99512
73814,99515
73871,99614
73917,99685
73951,99748
73948,99761
73957,99791
73955,99792
73945,99793
73975,99855
73993,99882
74012,99944
74050,100006
74078,100065
74091,100077
74035,99950
74005,99856
74019,99848
74029,99866
73997,99828
74009,99856
73991,99852
74001,99853
74027,99886
74046,99916
74069,99966
74103,100039
74139,100093
74149,100124
74157,100155
74173,100183
74175,100206
74155,100188
74177,100227
74150,100204
74136,100208
74133,100169
74078,100031
74054,99949
74068,99943
74045,99916
74006,99877
73999,99858
73991,99865
74018,99892
73999,99864
73964,99827
73972,99850
74006,99905
74038,99958
74050,99985
73989,99923
73968,99912
73968,99915
73963,99913
73981,99958
73982,99993
73980,99988
73977,99983
73950,99884
73937,99802
73924,99750
73939,99759
73967,99789
73948,99758
73903,99700
73886,99676
73860,99641
73858,99633
73863,99636
73911,99729
73943,99778
73917,99750
73901,99735
73893,99740
73868,99719
73902,99768
73882,99756
73895,99793
73926,99862
73935,99894
73974,99950
73923,99882
73831,99747
73865,99722
73830,99591
73798,99523
73765,99467
73752,99441
73755,99434
73811,99517
73868,99593
73932,99680
73961,99709
73954,99706
73919,99661
73883,99620
73796,99510
73682,99365
73561,99206
73482,99097
73493,99139
73641,99361
73784,99579
73870,99713
73889,99747
73804,99650
73718,99549
73678,99493
73610,99385
73563,99256
73626,99307
73716,99424
73788,99504
73753,99460
73698,99404
73697,99406
73677,99366
73665,99362
73734,99459
73797,99561
73821,99603
73829,99631
73825,99645
73864,99715
73914,99806
73981,99905
74026,99988
74053,100044
74087,100096
74045,100049
74046,100058
74090,100151
74199,100320
74238,100355
74187,100209
74160,100122
74198,100170
74145,100080
74090,100013
74044,99954
74056,99972
74095,100030
74089,100001
74061,99976
74121,100073
74128,100087
74041,99981
73983,99914
73947,99879
73814,99702
73702,99569
73793,99718
74075,100140
74344,100555
74622,100971
74744,101154
74689,101100
74576,100946
74336,100546
74021,100034
73815,99731
73757,99644
73722,99605
73725,99630
73733,99640
73739,99659
73743,99663
73776,99715
73845,99841
73903,99934
73905,99955
73864,99913
73856,99919
73847,99915
73828,99900
73817,99902
73828,99923
73836,99960
73875,100028
73935,100142
73961,100195
73989,100225
73968,100113
73902,99961
73863,99880
73845,99855
73817,99821
73796,99786
73794,99796
73768,99763
